time, act_r, act_thr, th_mo, th_bi
0.2153,0.294208,1.57311,0.631413,2.51481
0.2154,0.294259,1.57315,0.631575,2.51472
0.2155,0.294311,1.57318,0.631736,2.51462
0.2156,0.294363,1.57321,0.631898,2.51452
0.2157,0.294416,1.57324,0.632059,2.51443
0.2158,0.294468,1.57328,0.632221,2.51433
0.2159,0.29452,1.57331,0.632383,2.51423
0.216,0.294573,1.57334,0.632546,2.51414
0.2161,0.294625,1.57337,0.632708,2.51404
0.2162,0.294677,1.57341,0.632871,2.51394
0.2163,0.29473,1.57344,0.633033,2.51384
0.2164,0.294783,1.57347,0.633196,2.51375
0.2165,0.294836,1.5735,0.633359,2.51365
0.2166,0.294888,1.57354,0.633523,2.51355
0.2167,0.294941,1.57357,0.633686,2.51345
0.2168,0.294994,1.5736,0.63385,2.51335
0.2169,0.295048,1.57363,0.634013,2.51325
0.217,0.295101,1.57367,0.634177,2.51315
0.2171,0.295154,1.5737,0.634341,2.51305
0.2172,0.295207,1.57373,0.634505,2.51295
0.2173,0.295261,1.57376,0.63467,2.51285
0.2174,0.295314,1.57379,0.634834,2.51275
0.2175,0.295368,1.57382,0.634999,2.51265
0.2176,0.295422,1.57386,0.635163,2.51255
0.2177,0.295475,1.57389,0.635328,2.51245
0.2178,0.295529,1.57392,0.635493,2.51235
0.2179,0.295583,1.57395,0.635659,2.51224
0.218,0.295637,1.57398,0.635824,2.51214
0.2181,0.295691,1.57401,0.635989,2.51204
0.2182,0.295745,1.57404,0.636155,2.51193
0.2183,0.2958,1.57408,0.636321,2.51183
0.2184,0.295854,1.57411,0.636486,2.51173
0.2185,0.295908,1.57414,0.636652,2.51162
0.2186,0.295963,1.57417,0.636818,2.51152
0.2187,0.296017,1.5742,0.636985,2.51142
0.2188,0.296072,1.57423,0.637151,2.51131
0.2189,0.296126,1.57426,0.637317,2.51121
0.219,0.296181,1.57429,0.637484,2.5111
0.2191,0.296236,1.57432,0.637651,2.511
0.2192,0.296291,1.57435,0.637818,2.51089
0.2193,0.296346,1.57438,0.637984,2.51078
0.2194,0.296401,1.57441,0.638151,2.51068
0.2195,0.296456,1.57444,0.638319,2.51057
0.2196,0.296511,1.57447,0.638486,2.51046
0.2197,0.296567,1.5745,0.638653,2.51036
0.2198,0.296622,1.57453,0.638821,2.51025
0.2199,0.296677,1.57456,0.638988,2.51014
0.22,0.296733,1.57459,0.639156,2.51003
0.2201,0.296788,1.57462,0.639324,2.50992
0.2202,0.296844,1.57465,0.639492,2.50982
0.2203,0.2969,1.57468,0.63966,2.50971
0.2204,0.296955,1.57471,0.639828,2.5096
0.2205,0.297011,1.57474,0.639996,2.50949
0.2206,0.297067,1.57477,0.640164,2.50938
0.2207,0.297123,1.5748,0.640333,2.50927
0.2208,0.297179,1.57483,0.640501,2.50916
0.2209,0.297235,1.57486,0.64067,2.50905
0.221,0.297292,1.57489,0.640839,2.50894
0.2211,0.297348,1.57492,0.641007,2.50883
0.2212,0.297404,1.57495,0.641176,2.50871
0.2213,0.297461,1.57497,0.641345,2.5086
0.2214,0.297517,1.575,0.641514,2.50849
0.2215,0.297574,1.57503,0.641683,2.50838
0.2216,0.29763,1.57506,0.641852,2.50827
0.2217,0.297687,1.57509,0.642022,2.50815
0.2218,0.297744,1.57512,0.642191,2.50804
0.2219,0.2978,1.57514,0.64236,2.50793
0.222,0.297857,1.57517,0.64253,2.50781
0.2221,0.297914,1.5752,0.642699,2.5077
0.2222,0.297971,1.57523,0.642869,2.50758
0.2223,0.298028,1.57525,0.643039,2.50747
0.2224,0.298085,1.57528,0.643208,2.50735
0.2225,0.298143,1.57531,0.643378,2.50724
0.2226,0.2982,1.57534,0.643548,2.50712
0.2227,0.298257,1.57536,0.643718,2.50701
0.2228,0.298315,1.57539,0.643888,2.50689
0.2229,0.298372,1.57542,0.644058,2.50678
0.223,0.29843,1.57544,0.644228,2.50666
0.2231,0.298487,1.57547,0.644398,2.50654
0.2232,0.298545,1.5755,0.644569,2.50643
0.2233,0.298603,1.57552,0.644739,2.50631
0.2234,0.29866,1.57555,0.644909,2.50619
0.2235,0.298718,1.57558,0.64508,2.50607
0.2236,0.298776,1.5756,0.64525,2.50595
0.2237,0.298834,1.57563,0.645421,2.50583
0.2238,0.298892,1.57565,0.645591,2.50572
0.2239,0.29895,1.57568,0.645762,2.5056
0.224,0.299008,1.5757,0.645932,2.50548
0.2241,0.299066,1.57573,0.646103,2.50536
0.2242,0.299125,1.57576,0.646274,2.50524
0.2243,0.299183,1.57578,0.646444,2.50512
0.2244,0.299241,1.57581,0.646615,2.505
0.2245,0.2993,1.57583,0.646786,2.50488
0.2246,0.299358,1.57586,0.646957,2.50475
0.2247,0.299417,1.57588,0.647128,2.50463
0.2248,0.299475,1.57591,0.647299,2.50451
0.2249,0.299534,1.57593,0.64747,2.50439
0.225,0.299593,1.57595,0.647641,2.50427
0.2251,0.299651,1.57598,0.647812,2.50414
0.2252,0.29971,1.576,0.647983,2.50402
0.2253,0.299769,1.57603,0.648154,2.5039
0.2254,0.299828,1.57605,0.648325,2.50377
0.2255,0.299887,1.57607,0.648496,2.50365
0.2256,0.299946,1.5761,0.648667,2.50353
0.2257,0.300005,1.57612,0.648838,2.5034
0.2258,0.300064,1.57614,0.649009,2.50328
0.2259,0.300124,1.57617,0.64918,2.50315
0.226,0.300183,1.57619,0.649351,2.50303
0.2261,0.300242,1.57621,0.649523,2.5029
0.2262,0.300301,1.57624,0.649694,2.50278
0.2263,0.300361,1.57626,0.649865,2.50265
0.2264,0.30042,1.57628,0.650036,2.50252
0.2265,0.30048,1.5763,0.650207,2.5024
0.2266,0.300539,1.57632,0.650379,2.50227
0.2267,0.300599,1.57635,0.65055,2.50214
0.2268,0.300659,1.57637,0.650721,2.50202
0.2269,0.300718,1.57639,0.650892,2.50189
0.227,0.300778,1.57641,0.651063,2.50176
0.2271,0.300838,1.57643,0.651235,2.50163
0.2272,0.300898,1.57645,0.651406,2.5015
0.2273,0.300958,1.57648,0.651577,2.50137
0.2274,0.301018,1.5765,0.651748,2.50125
0.2275,0.301078,1.57652,0.651919,2.50112
0.2276,0.301138,1.57654,0.652091,2.50099
0.2277,0.301198,1.57656,0.652262,2.50086
0.2278,0.301258,1.57658,0.652433,2.50073
0.2279,0.301318,1.5766,0.652604,2.5006
0.228,0.301378,1.57662,0.652775,2.50046
0.2281,0.301439,1.57664,0.652946,2.50033
0.2282,0.301499,1.57666,0.653117,2.5002
0.2283,0.301559,1.57668,0.653288,2.50007
0.2284,0.30162,1.5767,0.653459,2.49994
0.2285,0.30168,1.57672,0.65363,2.49981
0.2286,0.301741,1.57674,0.653801,2.49967
0.2287,0.301801,1.57676,0.653972,2.49954
0.2288,0.301862,1.57678,0.654143,2.49941
0.2289,0.301922,1.57679,0.654314,2.49927
0.229,0.301983,1.57681,0.654485,2.49914
0.2291,0.302044,1.57683,0.654656,2.49901
0.2292,0.302105,1.57685,0.654827,2.49887
0.2293,0.302165,1.57687,0.654997,2.49874
0.2294,0.302226,1.57689,0.655168,2.4986
0.2295,0.302287,1.5769,0.655339,2.49847
0.2296,0.302348,1.57692,0.655509,2.49833
0.2297,0.302409,1.57694,0.65568,2.4982
0.2298,0.30247,1.57696,0.655851,2.49806
0.2299,0.302531,1.57697,0.656021,2.49793
0.23,0.302592,1.57699,0.656192,2.49779
0.2301,0.302653,1.57701,0.656362,2.49765
0.2302,0.302714,1.57702,0.656532,2.49752
0.2303,0.302775,1.57704,0.656703,2.49738
0.2304,0.302837,1.57706,0.656873,2.49724
0.2305,0.302898,1.57707,0.657043,2.4971
0.2306,0.302959,1.57709,0.657214,2.49697
0.2307,0.30302,1.57711,0.657384,2.49683
0.2308,0.303082,1.57712,0.657554,2.49669
0.2309,0.303143,1.57714,0.657724,2.49655
0.231,0.303205,1.57715,0.657894,2.49641
0.2311,0.303266,1.57717,0.658064,2.49627
0.2312,0.303328,1.57718,0.658233,2.49613
0.2313,0.303389,1.5772,0.658403,2.49599
0.2314,0.303451,1.57721,0.658573,2.49585
0.2315,0.303512,1.57723,0.658743,2.49571
0.2316,0.303574,1.57724,0.658912,2.49557
0.2317,0.303635,1.57726,0.659082,2.49543
0.2318,0.303697,1.57727,0.659251,2.49529
0.2319,0.303759,1.57729,0.659421,2.49515
0.232,0.303821,1.5773,0.65959,2.49501
0.2321,0.303882,1.57731,0.659759,2.49487
0.2322,0.303944,1.57733,0.659928,2.49472
0.2323,0.304006,1.57734,0.660097,2.49458
0.2324,0.304068,1.57735,0.660266,2.49444
0.2325,0.30413,1.57737,0.660435,2.4943
0.2326,0.304192,1.57738,0.660604,2.49415
0.2327,0.304254,1.57739,0.660773,2.49401
0.2328,0.304316,1.5774,0.660942,2.49387
0.2329,0.304377,1.57742,0.66111,2.49372
0.233,0.30444,1.57743,0.661279,2.49358
0.2331,0.304502,1.57744,0.661447,2.49343
0.2332,0.304564,1.57745,0.661616,2.49329
0.2333,0.304626,1.57746,0.661784,2.49314
0.2334,0.304688,1.57748,0.661952,2.493
0.2335,0.30475,1.57749,0.66212,2.49285
0.2336,0.304812,1.5775,0.662288,2.49271
0.2337,0.304874,1.57751,0.662456,2.49256
0.2338,0.304936,1.57752,0.662624,2.49242
0.2339,0.304999,1.57753,0.662791,2.49227
0.234,0.305061,1.57754,0.662959,2.49212
0.2341,0.305123,1.57755,0.663127,2.49198
0.2342,0.305185,1.57756,0.663294,2.49183
0.2343,0.305248,1.57757,0.663461,2.49168
0.2344,0.30531,1.57758,0.663629,2.49153
0.2345,0.305372,1.57759,0.663796,2.49139
0.2346,0.305435,1.5776,0.663963,2.49124
0.2347,0.305497,1.57761,0.66413,2.49109
0.2348,0.30556,1.57762,0.664296,2.49094
0.2349,0.305622,1.57763,0.664463,2.49079
0.235,0.305684,1.57764,0.66463,2.49064
0.2351,0.305747,1.57765,0.664796,2.49049
0.2352,0.305809,1.57765,0.664962,2.49035
0.2353,0.305872,1.57766,0.665129,2.4902
0.2354,0.305934,1.57767,0.665295,2.49005
0.2355,0.305997,1.57768,0.665461,2.4899
0.2356,0.306059,1.57769,0.665627,2.48975
0.2357,0.306122,1.57769,0.665792,2.48959
0.2358,0.306184,1.5777,0.665958,2.48944
0.2359,0.306247,1.57771,0.666124,2.48929
0.236,0.30631,1.57772,0.666289,2.48914
0.2361,0.306372,1.57772,0.666454,2.48899
0.2362,0.306435,1.57773,0.666619,2.48884
0.2363,0.306497,1.57774,0.666784,2.48869
0.2364,0.30656,1.57774,0.666949,2.48853
0.2365,0.306623,1.57775,0.667114,2.48838
0.2366,0.306685,1.57775,0.667279,2.48823
0.2367,0.306748,1.57776,0.667443,2.48808
0.2368,0.306811,1.57777,0.667608,2.48792
0.2369,0.306873,1.57777,0.667772,2.48777
0.237,0.306936,1.57778,0.667936,2.48762
0.2371,0.306999,1.57778,0.6681,2.48746
0.2372,0.307061,1.57779,0.668264,2.48731
0.2373,0.307124,1.57779,0.668428,2.48715
0.2374,0.307187,1.5778,0.668591,2.487
0.2375,0.307249,1.5778,0.668755,2.48685
0.2376,0.307312,1.5778,0.668918,2.48669
0.2377,0.307375,1.57781,0.669081,2.48654
0.2378,0.307438,1.57781,0.669244,2.48638
0.2379,0.3075,1.57782,0.669407,2.48623
0.238,0.307563,1.57782,0.66957,2.48607
0.2381,0.307626,1.57782,0.669732,2.48591
0.2382,0.307688,1.57783,0.669895,2.48576
0.2383,0.307751,1.57783,0.670057,2.4856
0.2384,0.307814,1.57783,0.670219,2.48545
0.2385,0.307877,1.57784,0.670381,2.48529
0.2386,0.307939,1.57784,0.670543,2.48513
0.2387,0.308002,1.57784,0.670705,2.48498
0.2388,0.308065,1.57784,0.670866,2.48482
0.2389,0.308128,1.57784,0.671028,2.48466
0.239,0.30819,1.57785,0.671189,2.4845
0.2391,0.308253,1.57785,0.67135,2.48435
0.2392,0.308316,1.57785,0.671511,2.48419
0.2393,0.308379,1.57785,0.671672,2.48403
0.2394,0.308441,1.57785,0.671832,2.48387
0.2395,0.308504,1.57785,0.671993,2.48371
0.2396,0.308567,1.57785,0.672153,2.48356
0.2397,0.30863,1.57786,0.672313,2.4834
0.2398,0.308692,1.57786,0.672473,2.48324
0.2399,0.308755,1.57786,0.672633,2.48308
0.24,0.308818,1.57786,0.672792,2.48292
0.2401,0.30888,1.57786,0.672952,2.48276
0.2402,0.308943,1.57786,0.673111,2.4826
0.2403,0.309006,1.57786,0.67327,2.48244
0.2404,0.309069,1.57785,0.673429,2.48228
0.2405,0.309131,1.57785,0.673588,2.48212
0.2406,0.309194,1.57785,0.673747,2.48196
0.2407,0.309257,1.57785,0.673905,2.4818
0.2408,0.309319,1.57785,0.674063,2.48164
0.2409,0.309382,1.57785,0.674221,2.48148
0.241,0.309444,1.57785,0.674379,2.48132
0.2411,0.309507,1.57785,0.674537,2.48116
0.2412,0.30957,1.57784,0.674694,2.48099
0.2413,0.309632,1.57784,0.674852,2.48083
0.2414,0.309695,1.57784,0.675009,2.48067
0.2415,0.309757,1.57784,0.675166,2.48051
0.2416,0.30982,1.57784,0.675323,2.48035
0.2417,0.309882,1.57783,0.675479,2.48019
0.2418,0.309945,1.57783,0.675636,2.48002
0.2419,0.310008,1.57783,0.675792,2.47986
0.242,0.31007,1.57782,0.675948,2.4797
0.2421,0.310133,1.57782,0.676104,2.47954
0.2422,0.310195,1.57782,0.67626,2.47937
0.2423,0.310257,1.57781,0.676415,2.47921
0.2424,0.31032,1.57781,0.676571,2.47905
0.2425,0.310382,1.5778,0.676726,2.47888
0.2426,0.310445,1.5778,0.676881,2.47872
0.2427,0.310507,1.5778,0.677036,2.47856
0.2428,0.310569,1.57779,0.67719,2.47839
0.2429,0.310632,1.57779,0.677344,2.47823
0.243,0.310694,1.57778,0.677499,2.47806
0.2431,0.310756,1.57778,0.677653,2.4779
0.2432,0.310819,1.57777,0.677806,2.47774
0.2433,0.310881,1.57777,0.67796,2.47757
0.2434,0.310943,1.57776,0.678113,2.47741
0.2435,0.311005,1.57775,0.678266,2.47724
0.2436,0.311068,1.57775,0.678419,2.47708
0.2437,0.31113,1.57774,0.678572,2.47691
0.2438,0.311192,1.57774,0.678725,2.47675
0.2439,0.311254,1.57773,0.678877,2.47658
0.244,0.311316,1.57772,0.679029,2.47642
0.2441,0.311378,1.57772,0.679181,2.47625
0.2442,0.31144,1.57771,0.679333,2.47609
0.2443,0.311502,1.5777,0.679484,2.47592
0.2444,0.311564,1.5777,0.679636,2.47576
0.2445,0.311626,1.57769,0.679787,2.47559
0.2446,0.311688,1.57768,0.679938,2.47542
0.2447,0.31175,1.57767,0.680089,2.47526
0.2448,0.311812,1.57767,0.680239,2.47509
0.2449,0.311874,1.57766,0.680389,2.47493
0.245,0.311936,1.57765,0.680539,2.47476
0.2451,0.311998,1.57764,0.680689,2.47459
0.2452,0.312059,1.57763,0.680839,2.47443
0.2453,0.312121,1.57762,0.680988,2.47426
0.2454,0.312183,1.57761,0.681137,2.47409
0.2455,0.312244,1.57761,0.681286,2.47393
0.2456,0.312306,1.5776,0.681435,2.47376
0.2457,0.312368,1.57759,0.681584,2.47359
0.2458,0.312429,1.57758,0.681732,2.47342
0.2459,0.312491,1.57757,0.68188,2.47326
0.246,0.312552,1.57756,0.682028,2.47309
0.2461,0.312614,1.57755,0.682176,2.47292
0.2462,0.312675,1.57754,0.682323,2.47275
0.2463,0.312737,1.57753,0.68247,2.47259
0.2464,0.312798,1.57752,0.682617,2.47242
0.2465,0.312859,1.57751,0.682764,2.47225
0.2466,0.312921,1.5775,0.682911,2.47208
0.2467,0.312982,1.57749,0.683057,2.47192
0.2468,0.313043,1.57748,0.683203,2.47175
0.2469,0.313104,1.57746,0.683349,2.47158
0.247,0.313165,1.57745,0.683494,2.47141
0.2471,0.313227,1.57744,0.68364,2.47124
0.2472,0.313288,1.57743,0.683785,2.47108
0.2473,0.313349,1.57742,0.68393,2.47091
0.2474,0.31341,1.57741,0.684074,2.47074
0.2475,0.313471,1.57739,0.684219,2.47057
0.2476,0.313531,1.57738,0.684363,2.4704
0.2477,0.313592,1.57737,0.684507,2.47023
0.2478,0.313653,1.57736,0.684651,2.47006
0.2479,0.313714,1.57735,0.684794,2.4699
0.248,0.313775,1.57733,0.684938,2.46973
0.2481,0.313835,1.57732,0.685081,2.46956
0.2482,0.313896,1.57731,0.685223,2.46939
0.2483,0.313956,1.57729,0.685366,2.46922
0.2484,0.314017,1.57728,0.685508,2.46905
0.2485,0.314078,1.57727,0.68565,2.46888
0.2486,0.314138,1.57725,0.685792,2.46871
0.2487,0.314198,1.57724,0.685934,2.46855
0.2488,0.314259,1.57723,0.686075,2.46838
0.2489,0.314319,1.57721,0.686216,2.46821
0.249,0.314379,1.5772,0.686357,2.46804
0.2491,0.31444,1.57718,0.686497,2.46787
0.2492,0.3145,1.57717,0.686638,2.4677
0.2493,0.31456,1.57715,0.686778,2.46753
0.2494,0.31462,1.57714,0.686917,2.46736
0.2495,0.31468,1.57712,0.687057,2.46719
0.2496,0.31474,1.57711,0.687196,2.46702
0.2497,0.3148,1.57709,0.687335,2.46685
0.2498,0.314859,1.57708,0.687473,2.46668
0.2499,0.314919,1.57706,0.687612,2.46651
0.25,0.314979,1.57705,0.68775,2.46634
0.2501,0.315039,1.57703,0.687887,2.46618
0.2502,0.315098,1.57702,0.688025,2.46601
0.2503,0.315158,1.577,0.688162,2.46584
0.2504,0.315217,1.57698,0.688299,2.46567
0.2505,0.315277,1.57697,0.688435,2.4655
0.2506,0.315336,1.57695,0.688572,2.46533
0.2507,0.315395,1.57693,0.688707,2.46516
0.2508,0.315454,1.57692,0.688843,2.46499
0.2509,0.315513,1.5769,0.688978,2.46482
0.251,0.315572,1.57688,0.689113,2.46465
0.2511,0.315631,1.57686,0.689248,2.46448
0.2512,0.31569,1.57685,0.689382,2.46431
0.2513,0.315749,1.57683,0.689516,2.46414
0.2514,0.315808,1.57681,0.68965,2.46397
0.2515,0.315867,1.57679,0.689783,2.4638
0.2516,0.315925,1.57677,0.689916,2.46363
0.2517,0.315984,1.57676,0.690049,2.46346
0.2518,0.316042,1.57674,0.690181,2.46329
0.2519,0.3161,1.57672,0.690313,2.46312
0.252,0.316159,1.5767,0.690444,2.46295
0.2521,0.316217,1.57668,0.690575,2.46279
0.2522,0.316275,1.57666,0.690706,2.46262
0.2523,0.316333,1.57664,0.690837,2.46245
0.2524,0.316391,1.57662,0.690967,2.46228
0.2525,0.316449,1.5766,0.691097,2.46211
0.2526,0.316507,1.57658,0.691226,2.46194
0.2527,0.316565,1.57656,0.691355,2.46177
0.2528,0.316622,1.57654,0.691484,2.4616
0.2529,0.31668,1.57652,0.691612,2.46143
0.253,0.316737,1.5765,0.69174,2.46126
0.2531,0.316795,1.57648,0.691868,2.46109
0.2532,0.316852,1.57646,0.691995,2.46092
0.2533,0.316909,1.57644,0.692122,2.46075
0.2534,0.316967,1.57642,0.692248,2.46058
0.2535,0.317024,1.57639,0.692374,2.46042
0.2536,0.317081,1.57637,0.6925,2.46025
0.2537,0.317137,1.57635,0.692625,2.46008
0.2538,0.317194,1.57633,0.69275,2.45991
0.2539,0.317251,1.57631,0.692874,2.45974
0.254,0.317307,1.57628,0.692998,2.45957
0.2541,0.317364,1.57626,0.693122,2.4594
0.2542,0.31742,1.57624,0.693245,2.45923
0.2543,0.317477,1.57622,0.693368,2.45906
0.2544,0.317533,1.57619,0.69349,2.4589
0.2545,0.317589,1.57617,0.693612,2.45873
0.2546,0.317645,1.57615,0.693734,2.45856
0.2547,0.317701,1.57612,0.693855,2.45839
0.2548,0.317757,1.5761,0.693976,2.45822
0.2549,0.317813,1.57607,0.694096,2.45805
0.255,0.317868,1.57605,0.694216,2.45788
0.2551,0.317924,1.57603,0.694336,2.45772
0.2552,0.317979,1.576,0.694455,2.45755
0.2553,0.318035,1.57598,0.694574,2.45738
0.2554,0.31809,1.57595,0.694692,2.45721
0.2555,0.318145,1.57593,0.69481,2.45704
0.2556,0.3182,1.5759,0.694927,2.45687
0.2557,0.318255,1.57588,0.695044,2.45671
0.2558,0.31831,1.57585,0.695161,2.45654
0.2559,0.318365,1.57582,0.695277,2.45637
0.256,0.318419,1.5758,0.695392,2.4562
0.2561,0.318474,1.57577,0.695508,2.45604
0.2562,0.318528,1.57575,0.695623,2.45587
0.2563,0.318583,1.57572,0.695737,2.4557
0.2564,0.318637,1.57569,0.695851,2.45553
0.2565,0.318691,1.57566,0.695964,2.45537
0.2566,0.318745,1.57564,0.696077,2.4552
0.2567,0.318799,1.57561,0.69619,2.45503
0.2568,0.318853,1.57558,0.696302,2.45486
0.2569,0.318906,1.57556,0.696414,2.4547
0.257,0.31896,1.57553,0.696525,2.45453
0.2571,0.319013,1.5755,0.696636,2.45436
0.2572,0.319067,1.57547,0.696746,2.4542
0.2573,0.31912,1.57544,0.696856,2.45403
0.2574,0.319173,1.57541,0.696966,2.45386
0.2575,0.319226,1.57539,0.697075,2.4537
0.2576,0.319279,1.57536,0.697183,2.45353
0.2577,0.319332,1.57533,0.697291,2.45336
0.2578,0.319384,1.5753,0.697399,2.4532
0.2579,0.319437,1.57527,0.697506,2.45303
0.258,0.319489,1.57524,0.697613,2.45287
0.2581,0.319542,1.57521,0.697719,2.4527
0.2582,0.319594,1.57518,0.697825,2.45254
0.2583,0.319646,1.57515,0.69793,2.45237
0.2584,0.319698,1.57512,0.698035,2.4522
0.2585,0.31975,1.57509,0.69814,2.45204
0.2586,0.319801,1.57506,0.698244,2.45187
0.2587,0.319853,1.57503,0.698347,2.45171
0.2588,0.319905,1.575,0.69845,2.45154
0.2589,0.319956,1.57497,0.698553,2.45138
0.259,0.320007,1.57493,0.698655,2.45121
0.2591,0.320058,1.5749,0.698756,2.45105
0.2592,0.320109,1.57487,0.698858,2.45088
0.2593,0.32016,1.57484,0.698958,2.45072
0.2594,0.320211,1.57481,0.699059,2.45056
0.2595,0.320262,1.57478,0.699158,2.45039
0.2596,0.320312,1.57474,0.699258,2.45023
0.2597,0.320363,1.57471,0.699356,2.45006
0.2598,0.320413,1.57468,0.699455,2.4499
0.2599,0.320463,1.57464,0.699553,2.44974
0.26,0.320513,1.57461,0.69965,2.44957
0.2601,0.320563,1.57458,0.699747,2.44941
0.2602,0.320613,1.57455,0.699843,2.44925
0.2603,0.320662,1.57451,0.699939,2.44908
0.2604,0.320712,1.57448,0.700035,2.44892
0.2605,0.320761,1.57444,0.70013,2.44876
0.2606,0.320811,1.57441,0.700224,2.4486
0.2607,0.32086,1.57438,0.700318,2.44843
0.2608,0.320909,1.57434,0.700412,2.44827
0.2609,0.320958,1.57431,0.700505,2.44811
0.261,0.321007,1.57427,0.700598,2.44795
0.2611,0.321055,1.57424,0.70069,2.44779
0.2612,0.321104,1.5742,0.700782,2.44763
0.2613,0.321152,1.57417,0.700873,2.44746
0.2614,0.3212,1.57413,0.700964,2.4473
0.2615,0.321249,1.5741,0.701054,2.44714
0.2616,0.321297,1.57406,0.701144,2.44698
0.2617,0.321344,1.57403,0.701233,2.44682
0.2618,0.321392,1.57399,0.701322,2.44666
0.2619,0.32144,1.57395,0.70141,2.4465
0.262,0.321487,1.57392,0.701498,2.44634
0.2621,0.321535,1.57388,0.701586,2.44618
0.2622,0.321582,1.57385,0.701673,2.44602
0.2623,0.321629,1.57381,0.701759,2.44586
0.2624,0.321676,1.57377,0.701845,2.4457
0.2625,0.321723,1.57374,0.701931,2.44554
0.2626,0.321769,1.5737,0.702016,2.44538
0.2627,0.321816,1.57366,0.7021,2.44522
0.2628,0.321862,1.57362,0.702184,2.44507
0.2629,0.321909,1.57359,0.702268,2.44491
0.263,0.321955,1.57355,0.702351,2.44475
0.2631,0.322001,1.57351,0.702434,2.44459
0.2632,0.322047,1.57347,0.702516,2.44443
0.2633,0.322093,1.57344,0.702598,2.44428
0.2634,0.322138,1.5734,0.702679,2.44412
0.2635,0.322184,1.57336,0.70276,2.44396
0.2636,0.322229,1.57332,0.702841,2.4438
0.2637,0.322274,1.57328,0.70292,2.44365
0.2638,0.322319,1.57325,0.703,2.44349
0.2639,0.322364,1.57321,0.703079,2.44334
0.264,0.322409,1.57317,0.703157,2.44318
0.2641,0.322454,1.57313,0.703235,2.44302
0.2642,0.322498,1.57309,0.703313,2.44287
0.2643,0.322543,1.57305,0.70339,2.44271
0.2644,0.322587,1.57301,0.703467,2.44256
0.2645,0.322631,1.57297,0.703543,2.4424
0.2646,0.322675,1.57293,0.703619,2.44225
0.2647,0.322719,1.57289,0.703694,2.44209
0.2648,0.322762,1.57285,0.703769,2.44194
0.2649,0.322806,1.57282,0.703843,2.44179
0.265,0.322849,1.57278,0.703917,2.44163
0.2651,0.322893,1.57274,0.703991,2.44148
0.2652,0.322936,1.5727,0.704064,2.44133
0.2653,0.322979,1.57266,0.704137,2.44117
0.2654,0.323022,1.57262,0.704209,2.44102
0.2655,0.323064,1.57258,0.704281,2.44087
0.2656,0.323107,1.57254,0.704352,2.44072
0.2657,0.323149,1.57249,0.704423,2.44057
0.2658,0.323192,1.57245,0.704493,2.44042
0.2659,0.323234,1.57241,0.704563,2.44027
0.266,0.323276,1.57237,0.704633,2.44011
0.2661,0.323318,1.57233,0.704702,2.43996
0.2662,0.323359,1.57229,0.704771,2.43981
0.2663,0.323401,1.57225,0.704839,2.43966
0.2664,0.323442,1.57221,0.704907,2.43952
0.2665,0.323484,1.57217,0.704975,2.43937
0.2666,0.323525,1.57213,0.705042,2.43922
0.2667,0.323566,1.57209,0.705108,2.43907
0.2668,0.323607,1.57205,0.705175,2.43892
0.2669,0.323647,1.57201,0.705241,2.43877
0.267,0.323688,1.57197,0.705306,2.43863
0.2671,0.323728,1.57193,0.705371,2.43848
0.2672,0.323768,1.57188,0.705436,2.43833
0.2673,0.323808,1.57184,0.7055,2.43819
0.2674,0.323848,1.5718,0.705565,2.43804
0.2675,0.323888,1.57176,0.705628,2.4379
0.2676,0.323928,1.57172,0.705692,2.43775
0.2677,0.323967,1.57168,0.705754,2.43761
0.2678,0.324007,1.57164,0.705817,2.43746
0.2679,0.324046,1.5716,0.705879,2.43732
0.268,0.324085,1.57156,0.705941,2.43718
0.2681,0.324124,1.57152,0.706003,2.43703
0.2682,0.324162,1.57148,0.706064,2.43689
0.2683,0.324201,1.57144,0.706125,2.43675
0.2684,0.324239,1.5714,0.706186,2.43661
0.2685,0.324278,1.57136,0.706246,2.43647
0.2686,0.324316,1.57132,0.706306,2.43633
0.2687,0.324353,1.57128,0.706366,2.43619
0.2688,0.324391,1.57124,0.706426,2.43605
0.2689,0.324429,1.5712,0.706485,2.43591
0.269,0.324466,1.57116,0.706544,2.43578
0.2691,0.324503,1.57112,0.706603,2.43564
0.2692,0.32454,1.57108,0.706661,2.4355
0.2693,0.324577,1.57104,0.70672,2.43537
0.2694,0.324614,1.57101,0.706778,2.43523
0.2695,0.32465,1.57097,0.706836,2.4351
0.2696,0.324686,1.57093,0.706893,2.43497
0.2697,0.324722,1.57089,0.706951,2.43484
0.2698,0.324758,1.57086,0.707008,2.4347
0.2699,0.324794,1.57082,0.707065,2.43457
0.27,0.324829,1.57078,0.707122,2.43444
0.2701,0.324865,1.57075,0.707178,2.43431
0.2702,0.3249,1.57071,0.707235,2.43419
0.2703,0.324935,1.57068,0.707291,2.43406
0.2704,0.324969,1.57064,0.707347,2.43393
0.2705,0.325004,1.57061,0.707403,2.43381
